congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart
101,house,B000798,Joseph,Edward,Brennan,,1934-11-02,ME,D,Yes,1989-01-03
101,house,N000016,Stephen,Lybrook,Neal,,1934-11-07,NC,D,Yes,1989-01-03
101,house,I000024,James,M.,Inhofe,,1934-11-17,OK,R,Yes,1989-01-03
101,house,J000163,Nancy,Lee,Johnson,,1935-01-05,CT,R,Yes,1989-01-03
101,house,N000163,Henry,James,Nowak,,1935-02-21,NY,D,Yes,1989-01-03
101,house,B001172,Albert,Garza,Bustamante,,1935-04-08,TX,D,Yes,1989-01-03
101,house,H000444,Joel,,Hefley,,1935-04-18,CO,R,Yes,1989-01-03
101,house,P000444,John,Edward,Porter,,1935-06-01,IL,R,Yes,1989-01-03
101,house,M000139,Ronald,Charles,Marlenee,,1935-08-08,MT,R,Yes,1989-01-03
101,house,M000881,Jim,,Moody,,1935-09-02,WI,D,Yes,1989-01-03
101,house,S001115,Allan,Byron,Swift,,1935-09-12,WA,D,Yes,1989-01-03
101,house,G000025,Dean,Anderson,Gallo,,1935-11-23,NJ,R,Yes,1989-01-03
101,house,D000222,Ronald,Vernie,Dellums,,1935-11-24,CA,D,Yes,1989-01-03
101,house,M000041,Edward,Rell,Madigan,,1936-01-13,IL,R,Yes,1989-01-03
101,house,S000109,Daniel,,Schaefer,,1936-01-25,CO,R,Yes,1989-01-03
101,house,S001075,Donald,Kenneth,Sundquist,,1936-03-15,TN,R,Yes,1989-01-03
101,house,R000307,Pat,,Roberts,,1936-04-20,KS,R,Yes,1989-01-03
101,house,O000159,Major,R.,Owens,,1936-06-28,NY,D,Yes,1989-01-03
101,house,K000118,Barbara,Bailey,Kennelly,,1936-07-10,CT,D,Yes,1989-01-03
101,house,C000846,William,J.,Coyne,,1936-08-24,PA,D,Yes,1989-01-03
101,house,B000586,Sherwood,L.,Boehlert,,1936-09-28,NY,R,Yes,1989-01-03
101,house,D000267,Butler,Carson,Derrick,Jr.,1936-09-30,SC,D,Yes,1989-01-03
101,house,M000404,Jim,A.,McDermott,,1936-12-28,WA,D,No,1989-01-03
101,house,K000008,Paul,E.,Kanjorski,,1937-04-02,PA,D,Yes,1989-01-03
101,house,O000156,Douglas,Wayne,Owens,,1937-05-02,UT,D,Yes,1989-01-03
101,house,S001040,Gerry,Eastman,Studds,,1937-05-12,MA,D,Yes,1989-01-03
101,house,O000107,Solomon,P.,Ortiz,,1937-06-03,TX,D,Yes,1989-01-03
101,house,L000480,Nita,M.,Lowey,,1937-07-05,NY,D,No,1989-01-03
101,house,H000878,Carroll,,Hubbard,Jr.,1937-07-07,KY,D,Yes,1989-01-03
101,house,E000077,Marvin,Henry,Edwards,,1937-07-12,OK,R,Yes,1989-01-03
101,house,F000208,Ronnie,Gene,Flippo,,1937-08-15,AL,D,Yes,1989-01-03
101,house,F000215,James,Joseph,Florio,,1937-08-29,NJ,D,Yes,1989-01-03
101,house,W000520,John,Patrick,Williams,,1937-10-30,MT,D,Yes,1989-01-03
101,house,L000342,William,O.,Lipinski,,1937-12-22,IL,D,Yes,1989-01-03
101,house,R000395,Harold,,Rogers,,1937-12-31,KY,R,Yes,1989-01-03
101,house,E000174,Norvell,William,Emerson,,1938-01-01,MO,R,Yes,1989-01-03
101,house,S000527,Dennis,Alan,Smith,,1938-01-19,OR,R,Yes,1989-01-03
101,house,A000213,Beryl,Franklin,Anthony,Jr.,1938-02-21,AR,D,Yes,1989-01-03
101,house,S000005,Martin,Olav,Sabo,,1938-02-28,MN,D,Yes,1989-01-03
101,house,B000462,James,Hubert,Bilbray,,1938-05-19,NV,D,Yes,1989-01-03
101,house,M000736,John,Ripin,Miller,,1938-05-23,WA,R,Yes,1989-01-03
101,house,B001149,Dan,L.,Burton,,1938-06-21,IN,R,Yes,1989-01-03
101,house,P000047,Leon,Edward,Panetta,,1938-06-28,CA,D,Yes,1989-01-03
101,house,A000224,Leslie,,Aspin,,1938-07-21,WI,D,Yes,1989-01-03
101,house,H000670,George,Joseph,Hochbrueckner,,1938-09-20,NY,D,Yes,1989-01-03
101,house,L000305,James,Ross,Lightfoot,,1938-09-27,IA,R,Yes,1989-01-03
101,house,O000007,David,Ross,Obey,,1938-10-03,WI,D,Yes,1989-01-03
101,house,R000459,Toby,A.,Roth,,1938-10-10,WI,R,Yes,1989-01-03
101,house,S000851,Charles,W.,Stenholm,,1938-10-26,TX,D,Yes,1989-01-03
101,house,G000336,Porter,J.,Goss,,1938-11-26,FL,R,No,1989-01-03
101,house,M000473,Matthew,Francis,McHugh,,1938-12-06,NY,D,Yes,1989-01-03
101,house,E000201,Ben,,Erdreich,,1938-12-09,AL,D,Yes,1989-01-03
101,house,W000194,Wes,,Watkins,,1938-12-15,OK,D,Yes,1989-01-03
101,house,W000672,Frank,R.,Wolf,,1939-01-30,VA,R,Yes,1989-01-03
101,house,G000210,Paul,E.,Gillmor,,1939-02-01,OH,R,No,1989-01-03
101,house,S000303,E.,Clay,Shaw,Jr.,1939-04-19,FL,R,Yes,1989-01-03
101,house,M000342,Francis,Xavier,McCloskey,,1939-06-12,IN,D,Yes,1989-01-03
101,house,H000874,Steny,H.,Hoyer,,1939-06-14,MD,D,Yes,1989-01-03
101,house,H000340,Charles,Floyd,Hatcher,,1939-07-01,GA,D,Yes,1989-01-03
101,house,R000436,Charles,Grandison,Rose,III,1939-08-10,NC,D,Yes,1989-01-03
101,house,W000215,Henry,A.,Waxman,,1939-09-12,CA,D,Yes,1989-01-03
101,house,W000426,Robert,Russell,Whittaker,,1939-09-18,KS,R,Yes,1989-01-03
101,house,B000403,Douglas,K.,Bereuter,,1939-10-06,NE,R,Yes,1989-01-03
101,house,L000556,John,J.,LaFalce,,1939-10-06,NY,D,Yes,1989-01-03
101,house,W000682,Howard,Eliot,Wolpe,III,1939-11-03,MI,D,Yes,1989-01-03
101,house,P000112,Elizabeth,J.,Patterson,,1939-11-18,SC,D,Yes,1989-01-03
101,house,M000195,Lynn,Morley,Martin,,1939-12-26,IL,R,Yes,1989-01-03
101,house,B000919,George,Hanks,Brown,,1940-02-12,CO,R,Yes,1989-01-03
101,house,L000287,John,R.,Lewis,,1940-02-21,GA,D,Yes,1989-01-03
101,house,O000001,Mary,Rose,Oakar,,1940-03-05,OH,D,Yes,1989-01-03
101,house,P000197,Nancy,,Pelosi,,1940-03-26,CA,D,Yes,1989-01-03
101,house,F000339,Barney,,Frank,,1940-03-31,MA,D,Yes,1989-01-03
101,house,P000265,Thomas,E.,Petri,,1940-05-28,WI,R,Yes,1989-01-03
101,house,B001036,John,William,Buechner,,1940-06-04,MO,R,Yes,1989-01-03
101,house,H000236,Claude,,Harris,Jr.,1940-06-29,AL,D,Yes,1989-01-03
101,house,A000217,Richard,K.,Armey,,1940-07-07,TX,R,Yes,1989-01-03
101,house,S000142,Patricia,Scott,Schroeder,,1940-07-30,CO,D,Yes,1989-01-03
101,house,P000523,David,E.,Price,,1940-08-17,NC,D,Yes,1989-01-03
101,house,S000673,Stephen,Joshua,Solarz,,1940-09-12,NY,D,Yes,1989-01-03
101,house,S000785,Richard,Howard,Stallings,,1940-10-07,ID,D,Yes,1989-01-03
101,house,V000087,Bruce,F.,Vento,,1940-10-07,MN,D,Yes,1989-01-03
101,house,R000277,Donald,Lawrence,Ritter,,1940-10-21,PA,R,Yes,1989-01-03
101,house,B000711,Barbara,,Boxer,,1940-11-11,CA,D,Yes,1989-01-03
101,house,E000184,Glenn,Lee,English,Jr.,1940-11-30,OK,D,Yes,1989-01-03
101,house,D000327,Norman,D.,Dicks,,1940-12-16,WA,D,Yes,1989-01-03
101,house,W000044,Douglas,,Walgren,,1940-12-28,PA,D,Yes,1989-01-03
101,house,C000344,Richard,Bruce,Cheney,,1941-01-30,WY,R,Yes,1989-01-03
101,house,G000132,Richard,Andrew,Gephardt,,1941-01-31,MO,D,Yes,1989-01-03
101,house,P000097,Charles,,Pashayan,Jr.,1941-03-27,CA,R,Yes,1989-01-03
101,house,S000606,Robert,,Smith,,1941-03-30,NH,R,Yes,1989-01-03
101,house,B000410,Howard,L.,Berman,,1941-04-15,CA,D,Yes,1989-01-03
101,house,S000822,Clifford,B.,Stearns,,1941-04-16,FL,R,No,1989-01-03
101,house,S000586,Lawrence,Jack,Smith,,1941-04-25,FL,D,Yes,1989-01-03
101,house,J000047,Craig,T.,James,,1941-05-05,FL,R,No,1989-01-03
101,house,T000350,James,A.,Traficant,Jr.,1941-05-08,OH,D,Yes,1989-01-03
101,house,H000901,Thomas,Jerald,Huckaby,,1941-07-19,LA,D,Yes,1989-01-03
101,house,B000236,Jim,,Bates,,1941-07-21,CA,D,Yes,1989-01-03
101,house,G000402,William,Herbert,Gray,III,1941-08-20,PA,D,Yes,1989-01-03
101,house,J000211,Ben,,Jones,,1941-08-30,GA,D,No,1989-01-03
101,house,M000249,Robert,T.,Matsui,,1941-09-17,CA,D,Yes,1989-01-03
101,house,W000177,Craig,Anthony,Washington,,1941-10-12,TX,D,No,1989-01-03
101,house,C000809,James,Andrew,Courter,,1941-10-14,NJ,R,Yes,1989-01-03
101,house,H000652,Peter,D.,Hoagland,,1941-11-17,NE,D,No,1989-01-03
101,house,C000621,Ronald,D'Emory,Coleman,,1941-11-29,TX,D,Yes,1989-01-03
101,house,T000188,William,M.,Thomas,,1941-12-06,CA,R,Yes,1989-01-03
101,house,F000392,Jonas,,Frost,III,1942-01-01,TX,D,Yes,1989-01-03
101,house,H000323,J.,Dennis,Hastert,,1942-01-02,IL,R,Yes,1989-01-03
101,house,H000074,Tony,P.,Hall,,1942-01-16,OH,D,Yes,1989-01-03
101,house,L000119,Gregory,H.,Laughlin,,1942-01-21,TX,D,No,1989-01-03
101,house,R000354,Tommy,Franklin,Robinson,,1942-03-07,AR,R,Yes,1989-01-03
101,house,M000458,Raymond,Joseph,McGrath,,1942-03-27,NY,R,Yes,1989-01-03
101,house,K000352,Jon,,Kyl,,1942-04-25,AZ,R,Yes,1989-01-03
101,house,D000432,Byron,L.,Dorgan,,1942-05-14,ND,D,Yes,1989-01-03
101,house,C000581,Anthony,Lee,Coelho,,1942-06-15,CA,D,Yes,1989-01-03
101,house,K000306,James,T.,Kolbe,,1942-06-28,AZ,R,Yes,1989-01-03
101,house,H000514,Paul,B.,Henry,,1942-07-09,MI,R,Yes,1989-01-03
101,house,C000293,Rodney,Dennis,Chandler,,1942-07-13,WA,R,Yes,1989-01-03
101,house,S000294,Philip,Riley,Sharp,,1942-07-15,IN,D,Yes,1989-01-03
101,house,N000032,Bill,,Nelson,,1942-09-29,FL,D,Yes,1989-01-03
101,house,F000053,Victor,Herbert,Fazio,Jr.,1942-10-11,CA,D,Yes,1989-01-03
101,house,L000169,James,A.,Leach,,1942-10-15,IA,R,Yes,1989-01-03
101,house,A000337,Les,,AuCoin,,1942-10-21,OR,D,Yes,1989-01-03
101,house,S000749,John,McKee,Spratt,Jr.,1942-11-01,SC,D,Yes,1989-01-03
101,house,A000022,Gary,L.,Ackerman,,1942-11-19,NY,D,Yes,1989-01-03
101,house,D000451,Charles,Gywnne,Douglas,III,1942-12-02,NH,R,No,1989-01-03
101,house,W000068,Robert,Smith,Walker,,1942-12-23,PA,R,Yes,1989-01-03
101,house,B000897,John,Glen,Browder,,1943-01-15,AL,D,No,1989-01-03
101,house,S000097,H.,James,Saxton,,1943-01-22,NJ,R,Yes,1989-01-03
101,house,S000462,David,Evans,Skaggs,,1943-02-22,CO,D,Yes,1989-01-03
101,house,L000045,H.,Martin,Lancaster,,1943-03-24,NC,D,Yes,1989-01-03
101,house,C000178,Milton,Robert,Carr,,1943-03-27,MI,D,Yes,1989-01-03
101,house,N000003,David,Ray,Nagle,,1943-04-15,IA,D,Yes,1989-01-03
101,house,L000371,Robert,Linligthgow,Livingston,Jr.,1943-04-30,LA,R,Yes,1989-01-03
101,house,M000844,Alan,B.,Mollohan,,1943-05-14,WV,D,Yes,1989-01-03
101,house,C000618,Earl,Thomas,Coleman,,1943-05-29,MO,R,Yes,1989-01-03
101,house,L000264,Meldon,Edises,Levine,,1943-06-07,CA,D,Yes,1989-01-03
101,house,T000058,William,J.,Tauzin,,1943-06-14,LA,D,Yes,1989-01-03
101,house,S000244,F.,James,Sensenbrenner,Jr.,1943-06-14,WI,R,Yes,1989-01-03
101,house,G000225,Newton,Leroy,Gingrich,,1943-06-17,GA,R,Yes,1989-01-03
101,house,R000189,John,Jacob,Rhodes,III,1943-09-08,AZ,R,Yes,1989-01-03
101,house,G000382,James,William,Grant,,1943-09-21,FL,R,Yes,1989-01-03
101,house,C000503,Robert,,Clement,,1943-09-23,TN,D,Yes,1989-01-03
101,house,C000141,Benjamin,L.,Cardin,,1943-10-05,MD,D,Yes,1989-01-03
101,house,S000248,José,E.,Serrano,,1943-10-24,NY,D,No,1989-01-03
101,house,T000184,Robert,Lindsay,Thomas,,1943-11-20,GA,D,Yes,1989-01-03
101,house,D000051,George,,Darden,,1943-11-22,GA,D,Yes,1989-01-03
101,house,K000259,Gerald,D.,Kleczka,,1943-11-26,WI,D,Yes,1989-01-03
101,house,H000729,Clyde,Cecil,Holloway,,1943-11-28,LA,R,Yes,1989-01-03
101,house,R000543,Martin,Anthony,Russo,,1944-01-23,IL,D,Yes,1989-01-03
101,house,A000209,Michael,Allen,Andrews,,1944-02-07,TX,D,Yes,1989-01-03
101,house,O000163,Michael,G.,Oxley,,1944-02-11,OH,R,Yes,1989-01-03
101,house,G000021,Elton,W.,Gallegly,,1944-03-07,CA,R,Yes,1989-01-03
101,house,B000971,Terry,Lee,Bruce,,1944-03-25,IL,D,Yes,1989-01-03
101,house,M000174,David,O'Brien,Martin,,1944-04-26,NY,R,Yes,1989-01-03
101,house,S000584,Larkin,I.,Smith,,1944-06-26,MS,R,No,1989-01-03
101,house,M000350,Bill,,McCollum,,1944-07-12,FL,R,Yes,1989-01-03
101,house,T000038,John,S.,Tanner,,1944-09-22,TN,D,No,1989-01-03
101,house,M000992,Bruce,Andrew,Morrison,,1944-10-08,CT,D,Yes,1989-01-03
101,house,D000563,Richard,J.,Durbin,,1944-11-21,IL,D,Yes,1989-01-03
101,house,G000240,Daniel,Robert,Glickman,,1944-11-24,KS,D,Yes,1989-01-03
101,house,L000237,George,Thomas,Leland,,1944-11-27,TX,D,Yes,1989-01-03
101,house,F000184,Floyd,Harold,Flake,,1945-01-30,NY,D,Yes,1989-01-03
101,house,C000312,Jim,,Chapman,,1945-03-08,TX,D,Yes,1989-01-03
101,house,C000653,Larry,,Combest,,1945-03-20,TX,R,Yes,1989-01-03
101,house,M000725,George,,Miller,,1945-05-17,CA,D,Yes,1989-01-03
101,house,H000528,Walter,,Herger,,1945-05-20,CA,R,Yes,1989-01-03
101,house,F000261,Harold,Eugene,Ford,,1945-05-20,TN,D,Yes,1989-01-03
101,house,B000619,David,E.,Bonior,,1945-06-06,MI,D,Yes,1989-01-03
101,house,P000152,Lewis,Franklin,Payne,Jr.,1945-07-09,VA,D,Yes,1989-01-03
101,house,C000858,Larry,E.,Craig,,1945-07-20,ID,R,Yes,1989-01-03
101,house,S000094,Thomas,C.,Sawyer,,1945-08-15,OH,D,Yes,1989-01-03
101,house,R000243,Thomas,Joseph,Ridge,,1945-08-26,PA,R,Yes,1989-01-03
101,house,S001144,Christopher,H.,Shays,,1945-10-18,CT,R,Yes,1989-01-03
101,house,P000452,Glenn,,Poshard,,1945-10-30,IL,D,No,1989-01-03
101,house,S000601,Peter,P.,Smith,,1945-10-31,VT,R,No,1989-01-03
101,house,M001057,Robert,Jan,Mrazek,,1945-11-06,NY,D,Yes,1989-01-03
101,house,D000416,Brian,Joseph,Donnelly,,1946-03-02,MA,D,Yes,1989-01-03
101,house,K000009,Marcy,,Kaptur,,1946-06-17,OH,D,Yes,1989-01-03
101,house,M000133,Edward,J.,Markey,,1946-07-11,MA,D,Yes,1989-01-03
101,house,B000648,Douglas,Harry,Bosco,,1946-07-28,CA,D,Yes,1989-01-03
101,house,B000657,Frederick,C.,Boucher,,1946-08-01,VA,D,Yes,1989-01-03
101,house,T000034,Robert,Mooneyhan,Tallon,Jr.,1946-08-08,SC,D,Yes,1989-01-03
101,house,K000319,Peter,Houston,Kostmayer,,1946-09-27,PA,D,Yes,1989-01-03
101,house,H000390,James,Allison,Hayes,,1946-12-21,LA,D,Yes,1989-01-03
101,house,J000177,Tim,P.,Johnson,,1946-12-28,SD,D,Yes,1989-01-03
101,house,D000294,Michael,,DeWine,,1947-01-05,OH,R,Yes,1989-01-03
101,house,C000174,Thomas,Richard,Carper,,1947-01-23,DE,D,Yes,1989-01-03
101,house,E000179,Eliot,L.,Engel,,1947-02-18,NY,D,No,1989-01-03
101,house,S000663,Olympia,J.,Snowe,,1947-02-21,ME,R,Yes,1989-01-03
101,house,B000997,John,Wiley,Bryant,,1947-02-22,TX,D,Yes,1989-01-03
101,house,S000125,Steven,Harvey,Schiff,,1947-03-18,NM,R,No,1989-01-03
101,house,S000136,Claudine,,Schneider,,1947-03-25,RI,R,Yes,1989-01-03
101,house,D000217,Thomas,Dale,DeLay,,1947-04-08,TX,R,Yes,1989-01-03
101,house,L000479,William,David,Lowery,,1947-05-02,CA,R,Yes,1989-01-03
101,house,D000191,Peter,A.,DeFazio,,1947-05-27,OR,D,Yes,1989-01-03
101,house,W000099,James,T.,Walsh,,1947-06-19,NY,R,No,1989-01-03
101,house,R000409,Dana,T.,Rohrabacher,,1947-06-21,CA,R,No,1989-01-03
101,house,D000533,John,J.,Duncan,Jr.,1947-07-21,TN,R,Yes,1989-01-03
101,house,W000268,W.,Curtis,Weldon,,1947-07-22,PA,R,Yes,1989-01-03
101,house,M000590,Michael,R.,McNulty,,1947-09-16,NY,D,No,1989-01-03
101,house,B000204,Harry,Stephen,Bartlett,,1947-09-19,TX,R,Yes,1989-01-03
101,house,F000059,Edward,Farrell,Feighan,,1947-10-22,OH,D,Yes,1989-01-03
101,house,R000229,William,Blaine,Richardson,,1947-11-15,NM,D,Yes,1989-01-03
101,house,S000583,Lamar,S.,Smith,,1947-11-19,TX,R,Yes,1989-01-03
101,house,W000654,Robert,E.,Wise,Jr.,1948-01-06,WV,D,Yes,1989-01-03
101,house,S000066,William,,Sarpalius,,1948-01-10,TX,D,No,1989-01-03
101,house,A000226,Chester,Greenough,Atkins,,1948-04-14,MA,D,Yes,1989-01-03
101,house,C000670,Gary,,Condit,,1948-04-21,CA,D,No,1989-01-03
101,house,S000407,Gerald,Edward,Sikorski,,1948-04-26,MN,D,Yes,1989-01-03
101,house,G000120,Sam,,Gejdenson,,1948-05-20,CT,D,Yes,1989-01-03
101,house,B000072,Richard,Hugh,Baker,,1948-05-22,LA,R,Yes,1989-01-03
101,house,H000981,Duncan,L.,Hunter,,1948-05-31,CA,R,Yes,1989-01-03
101,house,G000371,Frederick,Lawrence,Grandy,,1948-06-29,IA,R,Yes,1989-01-03
101,house,M000015,Ronald,K.,Machtley,,1948-07-13,RI,R,No,1989-01-03
101,house,L000225,Richard,Henry,Lehman,,1948-07-20,CA,D,Yes,1989-01-03
101,house,S000477,James,Charles,Slattery,,1948-08-04,KS,D,Yes,1989-01-03
101,house,B000644,Robert,A.,Borski,,1948-10-20,PA,D,Yes,1989-01-03
101,house,M000687,Kweisi,,Mfume,,1948-10-24,MD,D,Yes,1989-01-03
101,house,D000593,Royden,Patrick,Dyson,,1948-11-15,MD,D,Yes,1989-01-03
101,house,H000547,Dennis,Mark,Hertel,,1948-12-07,MI,D,Yes,1989-01-03
101,house,G000309,Barton,Jennings,Gordon,,1949-01-24,TN,D,Yes,1989-01-03
101,house,D000471,Thomas,Joseph,Downey,,1949-01-28,NY,D,Yes,1989-01-03
101,house,N000015,Richard,E.,Neal,,1949-02-14,MA,D,No,1989-01-03
101,house,W000779,Ron,,Wyden,,1949-05-03,OR,D,Yes,1989-01-03
101,house,R000011,Nick,J.,Rahall,II,1949-05-20,WV,D,Yes,1989-01-03
101,house,V000108,Peter,J.,Visclosky,,1949-08-13,IN,D,Yes,1989-01-03
101,house,B000213,Joe,Linus,Barton,,1949-09-15,TX,R,Yes,1989-01-03
101,house,M000388,James,O.,McCrery,III,1949-09-18,LA,R,Yes,1989-01-03
101,house,C000794,Jerry,F.,Costello,,1949-09-25,IL,D,Yes,1989-01-03
101,house,P000066,Michael,,Parker,,1949-10-31,MS,D,No,1989-01-03
101,house,M000432,Bob,,McEwen,,1950-01-12,OH,R,Yes,1989-01-03
101,house,M000398,David,Keith,McCurdy,,1950-03-30,OK,D,Yes,1989-01-03
101,house,E000031,Dennis,Edward,Eckart,,1950-04-06,OH,D,Yes,1989-01-03
101,house,T000053,Thomas,Joseph,Tauke,,1950-10-11,IA,R,Yes,1989-01-03
101,house,S001139,Michael,Lynn,Synar,,1950-10-17,OK,D,Yes,1989-01-03
101,house,S000148,Charles,E.,Schumer,,1950-11-23,NY,D,Yes,1989-01-03
101,house,S000779,Harley,Orrin,Staggers,Jr.,1951-02-22,WV,D,Yes,1989-01-03
101,house,G000524,Steven,Craig,Gunderson,,1951-05-10,WI,R,Yes,1989-01-03
101,house,E000250,Lane,A.,Evans,,1951-08-04,IL,D,Yes,1989-01-03
101,house,T000317,Robert,,Torricelli,,1951-08-27,NJ,D,Yes,1989-01-03
101,house,W000326,Alan,Dupree,Wheat,,1951-10-16,MO,D,Yes,1989-01-03
101,house,P000034,Frank,J.,Pallone,Jr.,1951-10-30,NJ,D,Yes,1989-01-03
101,house,P000215,Timothy,Joseph,Penny,,1951-11-19,MN,D,Yes,1989-01-03
101,house,J000265,James,Prather,Jontz,,1951-12-18,IN,D,Yes,1989-01-03
101,house,G000134,Preston,M.,Geren,,1952-01-29,TX,D,No,1989-01-03
101,house,F000111,Jack,Milton,Fields,Jr.,1952-02-03,TX,R,Yes,1989-01-03
101,house,K000016,John,R.,Kasich,,1952-05-13,OH,R,Yes,1989-01-03
101,house,M000573,Charles,Thomas,McMillen,,1952-05-26,MD,D,Yes,1989-01-03
101,house,D000492,David,T.,Dreier,,1952-07-05,CA,R,Yes,1989-01-03
101,house,R000435,Ileana,,Ros-Lehtinen,,1952-07-15,FL,R,No,1989-01-03
101,house,L000420,Jill,Lynette,Long Thompson,,1952-07-15,IN,D,No,1989-01-03
101,house,W000237,John,Vincent,Weber,,1952-07-24,MN,R,Yes,1989-01-03
101,house,C000100,Tom,,Campbell,,1952-08-14,CA,R,No,1989-01-03
101,house,K000110,Joseph,Patrick,Kennedy,II,1952-09-24,MA,D,Yes,1989-01-03
101,house,C000830,C.,Christopher,Cox,,1952-10-16,CA,R,No,1989-01-03
101,house,S000522,Christopher,H.,Smith,,1953-03-04,NJ,R,Yes,1989-01-03
101,house,U000031,Fred,Stephen,Upton,,1953-04-23,MI,R,Yes,1989-01-03
101,house,H000586,John,Patrick,Hiler,,1953-04-24,IN,R,Yes,1989-01-03
101,house,T000074,Gene,,Taylor,,1953-09-17,MS,D,No,1989-01-03
101,house,S000143,Bill,,Schuette,,1953-10-13,MI,R,Yes,1989-01-03
101,house,E000218,Albert,Michael,Espy,,1953-11-30,MS,D,Yes,1989-01-03
101,house,P000148,L.,William,Paxon,,1954-04-29,NY,R,No,1989-01-03
101,house,C000754,Jim,,Cooper,,1954-06-19,TN,D,Yes,1989-01-03
101,house,P000229,Carl,Christopher,Perkins,,1954-08-06,KY,D,Yes,1989-01-03
101,house,R000482,John,,Rowland,,1957-05-24,CT,R,Yes,1989-01-03
101,house,A000210,Robert,E.,Andrews,,1957-08-04,NJ,D,No,1989-01-03
101,house,M000843,Susan,,Molinari,,1958-03-27,NY,R,No,1989-01-03
101,senate,T000254,J.,Strom,Thurmond,,1902-12-05,SC,R,Yes,1989-01-03
101,senate,B001077,Quentin,Northrup,Burdick,,1908-06-19,ND,D,Yes,1989-01-03
101,senate,C000877,Alan,,Cranston,,1914-06-19,CA,D,Yes,1989-01-03
101,senate,M000678,Howard,Morton,Metzenbaum,,1917-06-04,OH,D,Yes,1989-01-03
101,senate,S000055,James,Terry,Sanford,,1917-08-20,NC,D,Yes,1989-01-03
101,senate,B001210,Robert,C.,Byrd,,1917-11-20,WV,D,Yes,1989-01-03
101,senate,P000193,Claiborne,de Borda,Pell,,1918-11-22,RI,D,Yes,1989-01-03
101,senate,B000401,Lloyd,Millard,Bentsen,Jr.,1921-02-11,TX,D,Yes,1989-01-03
101,senate,H000445,Howell,Thomas,Heflin,,1921-06-19,AL,D,Yes,1989-01-03
101,senate,G000236,John,Herschel,Glenn,Jr.,1921-07-18,OH,D,Yes,1989-01-03
101,senate,R000460,William,V.,Roth,Jr.,1921-07-22,DE,R,Yes,1989-01-03
101,senate,E000284,J.,James,Exon,,1921-08-09,NE,D,Yes,1989-01-03
101,senate,H000463,Jesse,,Helms,,1921-10-18,NC,R,Yes,1989-01-03
101,senate,H000725,Ernest,F.,Hollings,,1922-01-01,SC,D,Yes,1989-01-03
101,senate,H000343,Mark,Odom,Hatfield,,1922-07-12,OR,R,Yes,1989-01-03
101,senate,C000269,John,Hubbard,Chafee,,1922-10-22,RI,R,Yes,1989-01-03
101,senate,D000401,Robert,Joseph,Dole,,1923-07-22,KS,R,Yes,1989-01-03
101,senate,S000888,Ted,F.,Stevens,,1923-11-18,AK,R,Yes,1989-01-03
101,senate,L000123,Frank,R.,Lautenberg,,1924-01-23,NJ,D,Yes,1989-01-03
101,senate,I000025,Daniel,K.,Inouye,,1924-09-07,HI,D,Yes,1989-01-03
101,senate,F000268,Wendell,Hampton,Ford,,1924-09-08,KY,D,Yes,1989-01-03
101,senate,A000069,Daniel,Kahikina,Akaka,,1924-09-11,HI,D,Yes,1989-01-03
101,senate,M000346,James,Albertus,McClure,,1924-12-27,ID,R,Yes,1989-01-03
101,senate,B001057,Dale,,Bumpers,,1925-08-12,AR,D,Yes,1989-01-03
101,senate,A000031,Brockman,,Adams,,1927-01-13,WA,D,Yes,1989-01-03
101,senate,W000154,John,W.,Warner,,1927-02-18,VA,R,Yes,1989-01-03
101,senate,M001054,Daniel,Patrick,Moynihan,,1927-03-16,NY,D,Yes,1989-01-03
101,senate,D000366,Alan,John,Dixon,,1927-07-07,IL,D,Yes,1989-01-03
101,senate,G000333,T.,Slade,Gorton,,1928-01-08,WA,R,No,1989-01-03
101,senate,S000423,Paul,Martin,Simon,,1928-11-29,IL,D,Yes,1989-01-03
101,senate,S000709,Arlen,,Specter,,1930-02-12,PA,R,Yes,1989-01-03
101,senate,R000497,Warren,Bruce,Rudman,,1930-05-18,NH,R,Yes,1989-01-03
101,senate,B000647,Rudolph,Eli,Boschwitz,,1930-11-07,MN,R,Yes,1989-01-03
101,senate,S000429,Alan,Kooi,Simpson,,1931-09-02,WY,R,Yes,1989-01-03
101,senate,K000105,Edward,M.,Kennedy,,1932-02-22,MA,D,Yes,1989-01-03
101,senate,L000504,Richard,G.,Lugar,,1932-04-04,IN,R,Yes,1989-01-03
101,senate,D000407,Pete,V.,Domenici,,1932-05-07,NM,R,Yes,1989-01-03
101,senate,J000189,John,Bennett,Johnston,Jr.,1932-06-10,LA,D,Yes,1989-01-03
101,senate,K000017,Nancy,Landon,Kassebaum,,1932-07-29,KS,R,Yes,1989-01-03
101,senate,P000009,Robert,William,Packwood,,1932-09-11,OR,R,Yes,1989-01-03
101,senate,G000072,Edwin,Jacob,Garn,,1932-10-12,UT,R,Yes,1989-01-03
101,senate,S000064,Paul,S.,Sarbanes,,1933-02-03,MD,D,Yes,1989-01-03
101,senate,W000092,Malcolm,,Wallop,,1933-02-27,WY,R,Yes,1989-01-03
101,senate,M001085,Frank,H.,Murkowski,,1933-03-28,AK,R,Yes,1989-01-03
101,senate,M000811,George,John,Mitchell,,1933-08-20,ME,D,Yes,1989-01-03
